i,GM_RAS,units
3063,-66449.7892125996,0
3064,-44524.2474567508,0
3065,-25320.4938270952,0
3066,-10962.7708779244,0
3067,0,0
3068,-10458.5052420731,0
3069,-41765.2964382798,0
3070,-7717.09066162931,0
3071,-10962.7708779244,0
3072,-45748.3139279852,0
3073,-56711.0848059096,0
3074,-32167.3686886102,0
3075,-16971.9415121064,0
3076,-38897.4832679552,0
3077,-49860.2541458796,0
3078,-48876.0724147575,0
3079,-32888.3126337732,0
3080,-2360.94000570203,0
3081,-46212.0235173996,0
3082,-37452.7942919802,0
3083,-6549.01248954203,0
3084,-28474.5542453908,0
3085,-28474.5542453908,0
3086,-15967.7666220659,0
3087,-32888.3126337732,0
3088,-17027.4324728093,0
3089,-12613.6740844269,0
3090,-6549.01248954203,0
3091,-21925.5417558488,0
3092,0,0
3093,-32888.3126337732,0
3094,-340.034204561867,0
3095,-11359.3374761292,0
3096,-43955.5157839597,0
3097,10899.5088286477,0
3098,613.951048702933,0
3099,-32888.3126337732,0
3100,-77987.1474601871,0
3101,-45556.664635226,0
3102,-63604.6816563763,0
3103,-118871.554162064,0
3104,-140797.095917913,0
3105,-152979.260677859,0
3106,-6549.01248954203,0
3107,-103916.395651278,0
3108,-71617.9418409783,0
3109,-82580.7127189027,0
3110,-132974.792900086,0
3111,-105895.477175189,0
3112,-53572.1472246521,0
3113,-71262.3995283207,0
3114,-55306.2026225428,0
3115,-23829.5208706183,0
3116,-69610.3524222439,0
3117,-57962.8218699505,0
3118,-78252.4136526783,0
3119,-56467.0211050993,0
3120,-60000.7464402293,0
3121,-53960.2095357689,0
3122,-44668.7024533434,0
3123,-8984.83595041647,0
3124,-8984.83595041647,0
3125,0,0
3126,-53578.7082876227,0
3127,-36844.1824887891,0
3128,-16570.7093090802,0
3129,-63286.4375518055,0
3130,-73903.415893478,0
3131,-79517.8716146186,0
3132,-79517.8716146186,0
3133,-84259.3332235515,0
3134,-23224.169564938,0
3135,-62337.5319274472,0
3136,-101456.801158649,0
3137,-56295.0401810806,0
3138,-56293.7020496807,0
3139,-67256.4729276051,0
3140,-101443.413370467,0
3141,-90480.642492543,0
3142,-61035.1636586136,0
3143,-34186.9404428624,0
3144,-39109.6219027648,0
3145,-17184.0801469159,0
3146,-3955.86985501589,0
3147,0,0
3148,-43851.0835116976,0
3149,-10962.7708779244,0
3151,0,0
3152,-61035.1636586136,0
3153,-40811.4775208523,0
3154,-25868.3221885721,0
3155,-44524.2474567508,0
3156,-43851.0835116976,0
3157,-10962.7708779244,0
3158,-8646.98232511871,0
3159,-42357.3185474813,0
3160,-64414.2814749716,0
3161,-7703.19666906202,0
3162,-43851.0835116976,0
3163,-20563.197963274,0
3164,-47127.1933933853,0
3165,-49369.9133123223,0
3166,-34236.4104970064,0
3167,0,0
3168,-27934.7123900308,0
3169,-43851.0835116976,0
3170,-13323.7108836264,0
3171,-2360.94000570203,0
3172,-13325.4626528739,0
3173,-32888.3126337732,0
3174,0,0
3175,-28474.5542453908,0
3176,-17027.4324728093,0
3177,-45996.0229758248,0
3178,-10962.7708779244,0
3179,-50395.9285757737,0
3180,-23088.5086009537,0
3181,-6549.01248954203,0
3182,-17511.7833674664,0
3183,-21925.5417558488,0
3184,-43851.0835116976,0
3185,-43955.5157839597,0
3186,-271.523907881288,0
3187,21654.0178479675,0
3188,32616.7887258919,0
3189,-32888.3126337732,0
3190,-32888.3126337732,0
3191,-10962.7708779244,0
3192,-31750.7997294583,0
3193,-182847.404287789,0
3194,-193659.920096299,0
3195,-170514.984458428,0
3196,-55986.4588686605,0
3197,9311.8676714219,0
3198,-35768.9488589639,0
3199,-80908.0340317086,0
3200,-133004.749133245,0
3201,-128261.96367261,0
3202,-104491.745610684,0
3203,-54421.8711414665,0
3204,0,0
3205,-64873.2037010069,0
3206,-56555.6574294807,0
3207,-38787.7204720871,0
3208,-20933.772113674,0
3209,-56321.4981581347,0
3210,-34396.0923648791,0
3211,-13464.7741030545,0
3212,-32888.3126337732,0
3213,-9964.73292149291,0
3214,2476.6260047056,0
3215,-44776.9194438752,0
3216,0,0
3217,-25881.4116108647,0
3218,-36844.1824887891,0
3219,-24810.7451276293,0
3220,-101420.784292377,0
3221,-96701.9517615346,0
3222,-90480.642492543,0
3223,-62515.0113186722,0
3224,-40410.9513614151,0
3225,-84271.4053146866,0
3226,-50080.0072754732,0
3227,-56305.1837829546,0
3228,-45332.0671815865,0
3229,-67256.4729276051,0
3230,-67256.4729276051,0
3231,-84259.3332235515,0
3232,-56112.4821987112,0
3233,-45149.7113207868,0
3234,-39109.6219027648,0
3235,-34186.9404428624,0
3236,-57717.6252493076,0
3237,-43851.0835116976,0
3238,-21925.5417558488,0
3239,0,0
3240,-10962.7708779244,0
3242,-56112.4821987112,0
3243,-10962.7708779244,0
3244,-43851.0835116976,0
3245,-55487.0183346752,0
3246,-21925.5417558488,0
3247,-13252.4696075639,0
3248,-45748.3139279852,0
3249,-45748.3139279852,0
3250,-7703.19666906202,0
3251,-32888.3126337732,0
3252,-45748.3139279852,0
3253,-35152.4621319965,0
3254,-49696.6520237512,0
3255,-23273.639619082,0
3256,-10962.7708779244,0
3257,0,0
3258,-57350.2282505673,0
3259,-13352.5101806631,0
3260,-2360.94000570203,0
3261,-4022.76633126275,0
3262,-28474.5542453908,0
3263,-32888.3126337732,0
3264,0,0
3265,-21925.5417558488,0
3266,0,0
3267,-32888.3126337732,0
3268,-10682.1974080416,0
3269,-23555.8914061513,0
3270,-20805.4492400572,0
3271,-14794.1865212696,0
3272,-4770.35165551355,0
3273,1102.42272392533,0
3274,32837.4329592616,0
3275,-32992.7449060353,0
3276,-43851.0835116976,0
3277,32616.7887258919,0
3278,32616.7887258919,0
3279,-32888.3126337732,0
3280,-32888.3126337732,0
3281,-43955.5157839597,0
3282,-103720.993167959,0
3283,-181477.755336353,0
3284,-160771.607462526,0
3285,-92324.0897148051,0
3286,-43851.0835116976,0
3287,-63121.2629309507,0
3288,-103286.86059273,0
3289,-142016.489799935,0
3290,-89991.9532953829,0
3291,-107430.589318312,0
3292,-73007.1645414159,0
3293,-67486.7328208672,0
3294,-34774.7458076832,0
3295,-88155.4936692081,0
3296,-75226.259530251,0
3297,-45358.7272802103,0
3298,-57313.2678003096,0
3299,-35387.7260444608,0
3300,-35387.7260444608,0
3301,-78247.0399139835,0
3302,-26924.3685772239,0
3303,-35387.7260444608,0
3304,-50488.5616947461,0
3305,-48732.7892988911,0
3306,-53906.5257159615,0
3307,-26807.2475430423,0
3308,-39747.9533484746,0
3309,-76888.8374617377,0
3310,-85894.3546563715,0
3311,-74776.4100056858,0
3312,-34368.1602938319,0
3313,-118627.493517383,0
3314,-73486.1026535285,0
3315,-34383.3892833999,0
3316,-39117.2363975488,0
3317,-51383.3209275063,0
3318,-51376.1783871773,0
3319,-62333.7914677027,0
3320,-73296.5623456271,0
3321,-39109.6219027648,0
3322,-34186.9404428624,0
3323,-56112.4821987112,0
3324,-10962.7708779244,0
3325,-45149.7113207868,0
3326,-59695.5601768155,0
3327,-67075.2530766356,0
3328,-14313.9066909064,0
3329,-16141.3973932005,0
3330,-21925.5417558488,0
3331,-28146.8510248404,0
3332,-10962.7708779244,0
3333,-43851.0835116976,0
3334,-21925.5417558488,0
3335,-42135.0127093384,0
3336,-52049.1147885248,0
3337,-23822.7721721364,0
3338,-34785.5430500608,0
3339,0,0
3340,-20563.197963274,0
3341,-56711.0848059096,0
3342,-21247.7867377271,0
3343,-61115.5524965976,0
3344,-23273.639619082,0
3345,-34236.4104970064,0
3346,0,0
3347,0,0
3348,0,0
3349,-5659.44562608227,0
3350,-32888.3126337732,0
3351,-17511.7833674664,0
3352,-6549.01248954203,0
3353,-28474.5542453908,0
3354,-19875.3854964527,0
3355,-22557.7167402134,0
3356,1440.87620381798,0
3357,-42500.1985443344,0
3358,-43851.0835116976,0
3359,1440.03139633813,0
3360,1437.72512847852,0
3361,-20484.6655520308,0
3362,-43851.0835116976,0
3363,-32992.7449060353,0
3364,-43851.0835116976,0
3365,-21925.5417558488,0
3366,-43851.0835116976,0
3367,-10962.7708779244,0
3368,-43851.0835116976,0
3369,-43955.5157839597,0
3370,-43851.0835116976,0
3371,-120805.921738213,0
3372,-60655.1709630539,0
3373,29717.888540516,0
3374,-21925.5417558488,0
3375,-63825.5950563112,0
3376,-29717.888540516,0
3377,-140797.095917913,0
3378,-129920.718376596,0
3379,-173449.432404559,0
3380,-108120.258490226,0
3381,-36503.5822707079,0
3382,-74909.5009312296,0
3383,-34463.4872563804,0
3384,-70775.4520889215,0
3385,-70775.4520889215,0
3386,-34395.9564022859,0
3387,-67284.2690360591,0
3388,-80746.4533246711,0
3389,-69783.6824467467,0
3390,-69783.6824467467,0
3391,-69783.6824467467,0
3392,-87234.7295488846,0
3393,-34984.4858722392,0
3394,-43851.0835116976,0
3395,-48732.7892988911,0
3396,-37770.0184209667,0
3397,-11333.9229687852,0
3398,-73481.7159423422,0
3399,-77986.1578438266,0
3400,-107664.722639459,0
3401,-72998.9804873787,0
3402,-117953.688717118,0
3403,-56195.2665637132,0
3404,-90500.3050546893,0
3405,-34375.2936254944,0
3406,-84260.9462329958,0
3407,-17184.0801469159,0
3408,-23224.169564938,0
3409,-23224.169564938,0
3410,18845.1476579441,0
3411,75138.8497076249,0
3412,12442.6185379831,0
3413,-21925.5417558488,0
3414,-61690.8383885064,0
3415,-21925.5417558488,0
3416,-45991.9845008438,0
3417,-51497.0338962467,0
3418,0,0
3419,-39109.6219027648,0
3420,0,0
3421,-28533.7129377836,0
3422,-52145.0924993988,0
3423,-56429.8606943755,0
3424,-20563.197963274,0
3425,-43851.0835116976,0
3426,-32888.3126337732,0
3427,-16768.7371306989,0
3428,-31877.2871448506,0
3429,-61006.3148350882,0
3430,-23273.639619082,0
3431,-61115.5524965976,0
3432,-36386.6460863358,0
3433,-40073.5795025744,0
3434,0,0
3435,-43851.0835116976,0
3436,-6549.01248954203,0
3437,-5147.27627498531,0
3438,-32888.3126337732,0
3439,-32888.3126337732,0
3440,7001.76799305704,3
3441,-43851.0835116976,0
3442,-31447.4364299552,0
3443,-20484.6655520308,0
3444,-31447.4364299552,0
3445,-31447.4364299552,0
3446,-20484.6655520308,0
3447,25262.4490047304,0
3448,-10656.0819454872,0
3449,21654.0178479675,0
3450,-11067.2031501864,0
3451,-10962.7708779244,0
3452,0,0
3453,-10962.7708779244,0
3454,-10962.7708779244,0
3455,-11067.2031501864,0
3456,-44052.8808225728,0
3457,-71594.4845618151,0
3458,-51643.4302963648,0
3459,29717.888540516,0
3460,-39437.3251233152,0
3461,-30937.282422538,0
3462,-73568.9720522136,0
3463,-112298.601259419,0
3464,-89153.6656215478,0
3465,-143252.831948517,0
3466,-125621.443457755,0
3467,-104504.988853291,0
3468,-93542.2179753667,0
3469,-24855.94103691,0
3470,-78247.0399139835,0
3471,-59812.6812109971,0
3472,-58820.9115688223,0
3473,-58820.9115688223,0
3474,-58820.9115688223,0
3475,-84237.6363775334,0
3476,-48849.9103330727,0
3477,-26924.3685772239,0
3478,-40386.5528658358,0
3479,-60443.0954540822,0
3480,-12182.1647599464,0
3481,-27319.0384050484,0
3482,-48202.7149014273,0
3483,-51984.9507759112,0
3484,-71428.2369144834,0
3485,-28656.5706511431,0
3486,-71494.7312966534,0
3487,-27942.9982901771,0
3488,-28013.4097589398,0
3489,-82566.829644164,0
3490,-82568.1501224536,0
3491,-87020.1317547236,0
3492,-51552.2404407478,0
3493,-68555.1007366942,0
3494,-17184.0801469159,0
3495,-61035.1636586136,0
3496,-23224.169564938,0
3497,97064.3914634737,0
3498,-21925.5417558488,0
3499,-67075.2530766356,0
3500,-17247.279206164,0
3501,-6040.08941802203,0
3502,-52338.3308757503,0
3503,4976.26682814957,10
3504,0,0
3505,-73296.5623456271,0
3506,0,0
3507,-13373.0157660744,0
3508,-14477.1029582635,0
3509,-52727.8840832234,0
3510,-21925.5417558488,0
3511,-21925.5417558488,0
3512,1897.23041628754,0
3513,25720.0025884239,0
3514,3794.46083257507,0
3515,-66497.2244602925,0
3516,-23273.639619082,0
3517,-56161.9522528552,0
3518,-37063.2145312377,0
3519,-51036.3503804988,0
3520,-72960.8633907388,0
3521,-32888.3126337732,0
3522,-3687.37026215434,0
3523,-43851.0835116976,0
3524,-20484.6655520308,0
3525,-43851.0835116976,0
3526,2069.54180222908,3
3527,-42410.2123629648,0
3528,-31447.4364299552,0
3529,-31447.4364299552,0
3530,-20484.6655520308,0
3531,-31447.4364299552,0
3532,25671.8198857755,0
3533,17335.4300641069,0
3534,-12842.330739054,0
3535,-43851.0835116976,0
3536,-21925.5417558488,0
3537,-10962.7708779244,0
3539,-10962.7708779244,0
3540,-10962.7708779244,0
3541,-1410.93015490787,0
3542,-36240.1609284849,0
3543,-21925.5417558488,0
3544,-35112.0470639718,0
3545,-45070.4773937196,0
3546,-44627.3964764828,0
3547,-30937.282422538,0
3548,-63825.5950563112,0
3549,-41900.0533004624,0
3550,-41900.0533004624,0
3551,-29717.888540516,0
3552,-90545.6416932081,0
3553,-122475.163792218,0
3554,-87496.0432792656,0
3555,-52296.2159365095,0
3556,-13462.1842886119,0
3557,-48849.9103330727,0
3558,-58820.9115688223,0
3559,-58820.9115688223,0
3560,-73274.865499609,0
3561,-58820.9115688223,0
3562,-45358.7272802103,0
3563,-24424.9551665364,0
3564,-78204.8920972717,0
3565,-22766.7294153445,0
3566,-30937.282422538,0
3567,-27587.0583463847,0
3568,-27587.0583463847,0
3569,-30095.5919572618,0
3570,-34916.1492287819,0
3571,-49493.9585944487,0
3572,-81588.6702818551,0
3573,-92551.4411597795,0
3574,-49493.9585944487,0
3575,-71419.5003502975,0
3576,-92551.4411597795,0
3577,-94294.1134583862,0
3578,-96701.9517615346,0
3579,-73477.7821965966,0
3580,-84259.3332235515,0
3581,-62333.7914677027,0
3582,-84259.3332235515,0
3583,-78219.2438055295,0
3584,0,0
3585,-61035.1636586136,0
3586,-16624.2874684603,0
3587,-27965.6311738708,0
3588,-73296.5623456271,0
3589,-7345.40522913261,0
3590,-34368.1602938319,0
3591,3701.82330031949,2
3592,8040.64063764876,10
3593,-14083.3528968447,0
3594,-10962.7708779244,0
3595,-43851.0835116976,0
3596,-21925.5417558488,0
3597,0,0
3598,-17548.5296805209,0
3599,41243.9355871595,0
3600,0,0
3601,0,0
3602,-67124.7231307796,0
3603,-71367.8930353418,0
3604,0,0
3605,0,0
3606,-24286.4817615509,0
3607,-23614.1844360921,0
3608,-42466.1531977688,0
3609,-31447.4364299552,0
3610,-20484.6655520308,0
3611,-12055.5558050063,0
3612,25671.8198857755,0
3613,-32888.3126337732,0
3614,-31447.4364299552,0
3615,-42410.2073078796,0
3616,-42410.2073078796,0
3617,-24609.8596027334,0
3618,-21925.5417558488,0
3619,-21925.5417558488,0
3620,-21925.5417558488,0
3621,-10962.7708779244,0
3622,-10962.7708779244,0
3623,0,0
3624,-10962.7708779244,0
3625,-32888.3126337732,0
3626,-36717.595747088,0
3627,-25823.3350357109,0
3628,-14860.5641577864,0
3629,-45951.8410212656,0
3630,-34107.7065157952,0
3631,1440.87620381798,0
3632,-30937.282422538,0
3633,-62606.2011742892,0
3634,-52862.8241783868,0
3635,-30937.282422538,0
3636,-41900.0533004624,0
3637,-70711.1925090712,0
3638,-92284.2460317557,0
3639,-51495.6994115278,0
3640,-82807.8809324867,0
3641,-13446.2159957661,0
3642,-67284.1791522314,0
3643,-56321.4981581347,0
3644,-48786.9868198225,0
3645,-45284.5535436746,0
3646,-78101.3058612312,0
3647,-13382.9202621922,0
3648,-57177.1832385051,0
3649,-70434.8008563134,0
3650,-31420.2004414143,0
3651,-30937.282422538,0
3652,-16624.2874684603,0
3653,-17222.1144130379,0
3654,-55985.6379238908,0
3655,-47201.3859498565,0
3656,-92551.4411597795,0
3657,-70625.8994039307,0
3658,-92551.4411597795,0
3659,-38531.1877165243,0
3660,-71419.5003502975,0
3661,-38531.1877165243,0
3662,-94225.2962585458,0
3663,-107656.140206208,0
3664,-51552.2404407478,0
3665,-68555.1007366942,0
3666,-73477.7821965966,0
3667,-95403.3239524455,0
3668,-78219.2438055295,0
3669,-17184.0801469159,0
3670,-73296.5623456271,0
3671,-33671.8163172927,0
3672,-85739.1808836102,0
3673,-83426.914480783,0
3674,-3462.65924669103,0
3675,-73296.5623456271,0
3676,0,0
3677,4518.1233163268,9
3678,-36008.8946526936,0
3679,-25046.1237747691,0
3680,-43851.0835116976,0
3681,-43851.0835116976,0
3682,-10962.7708779244,0
3683,-10962.7708779244,0
3684,-43851.0835116976,0
3685,9706.98971093797,0
3686,-43851.0835116976,0
3687,0,0
3688,0,0
3689,0,0
3690,0,0
3691,-46212.0235173996,0
3692,-46212.0235173996,0
3693,-24286.4817615509,0
3694,-32527.2114070461,0
3695,-43851.0835116976,0
3696,-9521.89467410643,0
3697,-14083.3528968447,0
3698,1440.87620381798,0
3699,-31019.4098598167,0
3700,-18827.8769025847,0
3701,-42548.1847839394,0
3702,-31459.931189392,0
3703,-17639.2518314093,0
3704,-10962.7708779244,0
3705,-21925.5417558488,0
3706,-32888.3126337732,0
3707,-21925.5417558488,0
3708,-73464.6526879462,0
3709,-49193.9727068281,0
3710,0,0
3711,-21925.5417558488,0
3712,-32888.3126337732,0
3713,-3897.79327986203,0
3714,-32888.3126337732,0
3715,-43851.0835116976,0
3716,-10962.7708779244,0
3717,-20484.6655520308,0
3718,-73568.9720522136,0
3719,-134224.143015267,0
3720,-82568.4053977155,0
3721,-60571.6674734941,0
3722,-90616.2304493154,0
3723,-57788.8228605419,0
3724,-31784.4239468624,0
3725,-104512.709103383,0
3726,-72728.2851565211,0
3727,-59521.0237956637,0
3728,-13299.328897862,0
3729,-48548.8728587988,0
3730,-47425.7446233735,0
3731,-37738.8562704733,0
3732,-69307.1765066187,0
3733,-47381.6347507699,0
3734,-34101.6439098539,0
3735,-58344.4056286943,0
3736,-37522.7525597563,0
3737,-30937.282422538,0
3738,-50110.4270468111,0
3739,-35719.0709290411,0
3740,-28184.8852909623,0
3741,-18303.6929218445,0
3742,-20542.1358145608,0
3743,-60456.7294723731,0
3744,-71419.5003502975,0
3745,-71419.5003502975,0
3746,-71419.5003502975,0
3747,-49493.9585944487,0
3748,-93499.1405522417,0
3749,-103433.228574803,0
3750,-118627.493517383,0
3751,-45330.9311717563,0
3752,-56293.7020496807,0
3753,-118627.493517383,0
3754,-61035.1636586136,0
3755,-78219.2438055295,0
3756,0,0
3757,-40110.2059905478,0
3758,-62333.7914677027,0
3759,3168.46025356079,4
3760,-84259.3332235515,0
3761,0,0
3762,2388.05758894475,7
3763,7842.18885900406,10
3764,-18786.1595161424,0
3765,-21925.5417558488,0
3766,-15665.577497222,0
3767,-32888.3126337732,0
3768,-10962.7708779244,0
3769,-43851.0835116976,0
3770,9706.98971093797,0
3771,125959.961475362,0
3772,47163.7150042875,0
3773,-43851.0835116976,0
3774,-10962.7708779244,0
3775,-10962.7708779244,0
3776,-35249.2526394752,0
3777,-45259.6359096996,0
3778,-21459.4329064296,0
3779,-9581.15998569291,0
3780,-9521.89467410643,0
3781,-31447.4364299552,0
3782,-3120.58201892035,0
3783,-29955.7435488323,0
3784,-27804.2928773466,0
3785,-31261.1203848844,0
3786,-12314.5935486416,0
3787,-43851.0835116976,0
3788,-5749.50606476459,0
3789,-43851.0835116976,0
3790,-32888.3126337732,0
3791,-32888.3126337732,0
3792,-10962.7708779244,0
3793,-33430.0513955554,0
3794,-23945.2456797884,0
3795,-70427.4291644368,0
3796,-14860.5641577864,0
3797,-36786.1059136352,0
3798,-25823.3350357109,0
3799,-43851.0835116976,0
3800,-3897.79327986203,0
3801,-61004.6099900423,0
3802,-31447.4364299552,0
3803,-29717.888540516,0
3804,-60655.1709630539,0
3805,-94070.5703340856,0
3806,-37522.7525597563,0
3807,-48485.5234376807,0
3808,-59448.2943156051,0
3809,-42747.1948247868,0
3810,-13279.990840916,0
3811,-56027.1856657028,0
3812,-91232.7182624675,0
3813,-48485.5234376807,0
3814,-70411.0651935295,0
3815,-57131.0743526136,0
